hotel_id,numero_habitacion,tipo
,1,Matrimonial
122515,2,Doble
122515,3,Doble
122515,4,Sencilla
122515,5,Doble
122515,6,
122515,,Doble
122515,8,
122515,9,Triple
,10,Suite
,11,Sencilla
122515,12,Suite
122515,13,Sencilla
122515,14,Sencilla
122515,15,Cuadruple
122515,16,Cuadruple
122515,17,Triple
122515,18,Suite
122515,19,Cuadruple
122515,20,Cuadruple
122515,21,Cuadruple
122515,22,Matrimonial
122515,23,Suite
122515,24,Suite
122515,25,Suite
,10,Triple
,0,Triple
122530,1,Triple
122530,2,Suite
122530,3,Triple
122530,4,Cuadruple
122530,5,Matrimonial
122530,6,Triple
122530,7,Doble
122530,8,Sencilla
122530,9,Suite
122530,10,Suite
122530,11,Doble
122530,,Matrimonial
122530,13,Doble
,14,Doble
122538,0,Sencilla
122538,1,Doble
122538,2,Sencilla
122538,3,Suite
122538,4,Cuadruple
122538,5,Suite
122538,6,Triple
122538,7,Matrimonial
122538,8,Doble
122538,9,Triple
122538,10,Sencilla
122538,11,Cuadruple
,12,Sencilla
122538,13,Doble
122538,14,
122538,15,Sencilla
122538,16,Doble
122538,17,Doble
122538,18,Matrimonial
122538,19,Triple
122538,20,Doble
122541,0,Cuadruple
122541,1,Matrimonial
122541,,Suite
122541,3,Triple
122541,4,Suite
122541,5,Doble
122541,6,Cuadruple
122541,7,Matrimonial
122541,8,
122541,9,Cuadruple
122541,10,Cuadruple
122541,11,Doble
122541,12,Cuadruple
122541,13,Cuadruple
122541,14,Suite
122541,15,Matrimonial
122541,16,Doble
122541,17,Matrimonial
122541,18,Doble
122541,19,Sencilla
122541,20,Doble
122541,21,Sencilla
122541,22,Doble
122541,23,Matrimonial
122541,24,Matrimonial
122541,25,Matrimonial
122541,26,Cuadruple
122541,27,Sencilla
122541,28,Sencilla
122541,29,Doble
122541,30,Doble
122541,31,Triple
122541,,Cuadruple
122541,33,Suite
122541,34,Doble
122541,35,Sencilla
122541,36,Suite
122541,37,Matrimonial
122547,4,
122547,,Cuadruple
,17,Sencilla
122547,,Triple
122547,,Sencilla
122547,35,
122549,1,
,10,Triple
122549,17,
122549,,Suite
,0,Sencilla
122554,1,Sencilla
122554,2,Matrimonial
,3,Doble
122554,,
122554,5,Triple
122554,6,
122554,7,Matrimonial
122554,8,Doble
122554,,Cuadruple
122554,10,
122554,11,Doble
122554,12,
122554,13,Cuadruple
,14,Suite
,15,Suite
122554,16,Cuadruple
122554,17,
122554,18,Cuadruple
122554,19,Sencilla
,,
122562,,Doble
122562,9,
122562,13,
,16,Sencilla
,31,Sencilla
,,Triple
122567,,Cuadruple
122567,21,
,25,Triple
122587,,Doble
122587,,Cuadruple
122587,,Sencilla
122602,0,Sencilla
122602,1,Sencilla
122602,2,Doble
122602,3,Sencilla
,4,
122602,5,Triple
122602,6,Cuadruple
122602,7,Cuadruple
,8,Suite
122602,9,Matrimonial
122602,10,Cuadruple
122602,11,Suite
122602,12,Matrimonial
122602,13,Cuadruple
122602,14,
122602,15,Triple
122602,16,Triple
,17,Sencilla
122602,18,Suite
122602,19,Sencilla
122602,20,Sencilla
122602,21,Cuadruple
122602,22,Sencilla
122602,23,Matrimonial
122602,24,Sencilla
122629,,Doble
122629,,Cuadruple
,13,Doble
122629,,Cuadruple
122629,19,
122629,,
122643,0,Sencilla
122643,1,Suite
122643,2,Cuadruple
122643,3,Triple
122643,,Triple
122643,5,Sencilla
122643,6,Cuadruple
122643,7,Sencilla
122643,8,Matrimonial
122643,9,Cuadruple
122643,10,Sencilla
122643,11,Cuadruple
122643,12,Matrimonial
122643,13,Doble
122643,14,
122643,15,Matrimonial
122643,16,Suite
122643,17,Cuadruple
122643,18,Cuadruple
122643,19,Cuadruple
122643,20,Suite
122643,21,Matrimonial
,22,
122643,23,Triple
122643,24,Cuadruple
122643,25,Matrimonial
122643,26,Matrimonial
122643,27,
122643,28,Matrimonial
122643,29,Cuadruple
122643,30,Matrimonial
122643,31,Doble
122643,32,Suite
122643,33,Sencilla
122643,34,Doble
122643,35,Doble
122643,36,Sencilla
,37,Sencilla
122643,38,
122643,39,Sencilla
,3,Cuadruple
,6,Doble
122654,,Triple
122654,,
122654,13,
,0,Triple
122676,0,Triple
122676,1,Cuadruple
122676,2,Suite
122676,3,Cuadruple
122676,4,Matrimonial
122676,5,Suite
122676,6,Suite
122676,7,Triple
122676,8,Cuadruple
122676,9,Sencilla
122676,10,Doble
122676,,Doble
122676,12,Suite
122676,13,Matrimonial
122676,14,Cuadruple
122676,15,
,16,Suite
122676,17,Triple
122676,18,Sencilla
122676,19,Suite
122686,,Doble
122686,7,
122686,8,
,11,Doble
,12,Doble
,,Matrimonial
122697,,Triple
,11,Doble
122697,,Suite
122697,15,
,16,Doble
,22,Suite
122706,0,Triple
122706,1,Matrimonial
122706,2,Triple
,3,Suite
122706,4,Triple
122706,5,Suite
122706,6,Cuadruple
122706,7,Cuadruple
122706,8,Matrimonial
122706,9,Sencilla
122706,10,Triple
122706,11,Matrimonial
122706,12,Triple
122706,13,Cuadruple
122706,14,Cuadruple
122734,0,Cuadruple
122734,1,
122734,2,Doble
122734,3,Triple
122734,4,Sencilla
122734,5,
122734,6,Doble
122734,7,Doble
122734,8,Triple
122734,9,Triple
122734,10,Doble
122734,11,Sencilla
122734,12,Sencilla
122734,13,Suite
122734,14,
122734,15,Doble
122734,16,Triple
122734,17,Doble
122734,18,Doble
122734,19,Sencilla
,,
122744,,Suite
122753,0,Suite
122753,1,Cuadruple
122753,2,
122753,3,Doble
122753,4,Doble
122753,,
122753,6,Triple
122753,7,Suite
122753,8,Suite
122753,9,Suite
122753,10,Cuadruple
,11,Suite
122753,,Doble
122753,,Cuadruple
122753,14,Doble
122753,15,Cuadruple
122753,16,Triple
122753,17,Sencilla
122753,18,Matrimonial
122753,19,
122753,20,Cuadruple
122753,21,Sencilla
,22,Doble
122753,23,Triple
122753,24,Doble
122753,25,Suite
122753,26,Cuadruple
122753,27,Triple
122753,28,Matrimonial
122753,29,Doble
122753,30,Doble
122753,31,Cuadruple
122753,32,Matrimonial
122753,33,Sencilla
122753,34,Triple
,35,Matrimonial
122753,36,
122753,37,Suite
122753,38,Matrimonial
122766,,Sencilla
122766,,Suite
122771,0,Triple
122771,1,Matrimonial
,2,Doble
122771,,Sencilla
122771,4,Matrimonial
122771,5,Matrimonial
122771,6,Triple
122771,,Cuadruple
122771,8,Doble
122771,9,Cuadruple
122771,10,Triple
122771,11,Matrimonial
122771,,Triple
122771,13,Sencilla
122771,14,Doble
122771,15,Triple
122771,16,
,17,Suite
122771,18,Cuadruple
122771,19,Sencilla
122771,20,Doble
122771,21,Suite
122806,0,Matrimonial
122806,,
122806,2,Suite
122806,3,Doble
122806,4,Matrimonial
122806,5,Matrimonial
122806,6,Suite
,,Suite
122806,8,Doble
122806,9,Matrimonial
,10,Triple
122806,11,Sencilla
122835,0,Triple
122835,1,
122835,2,Doble
122835,,Suite
122835,4,Triple
122835,5,Cuadruple
122835,6,Cuadruple
122835,7,Doble
122835,8,Doble
122835,9,Matrimonial
122835,10,Doble
122835,11,Triple
122835,12,Suite
122835,13,Cuadruple
122835,14,Triple
122835,15,Triple
122835,16,Doble
122835,17,Suite
122835,18,Cuadruple
122835,19,Suite
122835,20,Suite
122835,21,Sencilla
,22,Cuadruple
122835,23,Cuadruple
122835,24,Suite
122835,25,Suite
122835,26,Cuadruple
122835,27,Matrimonial
,0,Triple
122859,1,
122859,,Sencilla
122859,3,Cuadruple
122859,4,Sencilla
122859,5,
122859,6,Cuadruple
122859,7,Doble
122859,8,Doble
,9,Doble
122859,10,Doble
122859,11,Doble
122859,12,Cuadruple
122859,13,Matrimonial
122859,14,Triple
122859,15,Suite
122859,16,Triple
,17,Doble
122859,18,
122859,19,Doble
122859,20,Matrimonial
122859,21,Doble
,22,Doble
,23,Cuadruple
122859,24,Matrimonial
122859,25,Cuadruple
122859,26,Suite
122859,27,Sencilla
,28,Suite
122859,29,Triple
122859,30,Triple
122859,31,Cuadruple
122859,32,Matrimonial
122859,33,Triple
122859,34,Triple
122859,35,Suite
122859,36,Sencilla
122859,37,Matrimonial
122859,,Cuadruple
122859,39,Suite
122870,0,Suite
122870,1,Doble
122870,2,Sencilla
122870,3,Sencilla
122870,4,Cuadruple
122870,5,Cuadruple
,6,Suite
122870,7,Cuadruple
122870,8,Cuadruple
122870,9,Cuadruple
122870,10,Triple
122870,11,Matrimonial
122870,12,Triple
122870,13,Doble
122870,14,Triple
122870,15,Triple
122870,16,Suite
122870,17,Matrimonial
122870,18,Suite
122870,19,Sencilla
122870,20,Sencilla
122870,21,Cuadruple
122879,4,
,8,Triple
122879,13,
122879,24,
122879,,Suite
122887,0,
122887,1,Doble
122887,2,Matrimonial
122887,3,Cuadruple
122887,4,Sencilla
122887,,Doble
122887,6,Cuadruple
122887,7,Sencilla
122887,8,Triple
122887,9,Cuadruple
122887,10,
122887,11,Suite
122887,,Suite
122887,13,Matrimonial
122887,14,Cuadruple
122887,,Matrimonial
,16,Doble
122887,17,Suite
122887,18,Cuadruple
122887,19,Matrimonial
122887,20,Triple
122887,21,Sencilla
,,
122887,22,Sencilla
122887,,Doble
122887,24,Suite
122887,25,Matrimonial
122887,26,Doble
122887,27,
122891,0,Matrimonial
122891,1,Sencilla
122891,,
122891,3,Triple
122891,4,Doble
122891,5,Triple
122891,6,Sencilla
122891,7,Sencilla
122891,8,Doble
122891,9,Matrimonial
122891,10,Suite
122891,11,Doble
,12,Suite
122891,13,Doble
122891,14,
122891,15,Sencilla
122891,16,Triple
122891,17,Suite
122891,18,
122891,19,Doble
122891,20,
122891,21,Doble
122891,22,Triple
122891,,Doble
122891,24,Cuadruple
122891,25,Triple
122891,26,Doble
122891,27,
122891,28,Sencilla
122891,29,Sencilla
122891,30,Triple
122915,0,
122915,1,Matrimonial
,2,Matrimonial
122915,3,Matrimonial
122915,4,Cuadruple
122915,5,Cuadruple
122915,6,Cuadruple
122915,,Matrimonial
,8,Suite
122915,9,Suite
122915,10,Suite
122915,11,Cuadruple
122915,12,
122915,13,Suite
122915,14,
122915,15,Doble
122915,16,Cuadruple
122915,,Suite
122915,18,Sencilla
122915,19,Doble
122915,20,Triple
122915,21,Doble
122915,22,
122915,23,Triple
122915,24,
122915,25,Suite
122915,26,Triple
,27,Suite
122915,,Sencilla
122915,29,Cuadruple
122915,30,Doble
122915,31,Suite
,32,Cuadruple
122917,9,
,,Cuadruple
122917,14,
122942,0,Triple
122942,1,Matrimonial
122942,2,Triple
122942,3,Doble
122942,4,Triple
122942,,
122942,6,Doble
122942,7,Suite
122942,8,Cuadruple
122942,9,Matrimonial
122942,10,Triple
122942,,Cuadruple
122942,12,Doble
122942,13,
122942,14,Suite
122961,0,Matrimonial
,1,Doble
122961,2,Suite
122961,3,Doble
122961,4,Sencilla
122961,5,Matrimonial
122961,6,Suite
122961,7,
122961,8,Sencilla
122961,,Sencilla
122961,10,Matrimonial
122961,11,Sencilla
122961,12,Matrimonial
122961,13,Matrimonial
122961,14,Sencilla
122961,15,Doble
122961,16,Matrimonial
,17,Matrimonial
122961,18,Doble
122961,19,Sencilla
122961,20,Sencilla
122961,21,Cuadruple
122961,22,Cuadruple
,23,Matrimonial
122961,24,Doble
122961,25,Doble
122961,26,Sencilla
122961,27,Triple
122961,28,Cuadruple
122961,29,Doble
122972,0,
122972,1,Doble
122972,2,Sencilla
122972,3,Cuadruple
,,Sencilla
122972,,Sencilla
122972,6,Doble
,7,Triple
122972,8,Doble
122972,9,Cuadruple
122972,10,Matrimonial
122972,11,Cuadruple
122972,12,Cuadruple
122972,13,Sencilla
122972,14,Sencilla
122972,15,Cuadruple
122972,16,Sencilla
,17,Suite
122972,18,Triple
122972,19,Matrimonial
122972,20,Matrimonial
122972,21,Triple
122972,22,Sencilla
122972,23,Sencilla
122972,24,
122972,25,Cuadruple
122972,26,Matrimonial
,27,Matrimonial
122972,28,
,,Cuadruple
122972,30,Triple
122972,31,Sencilla
122972,32,Cuadruple
122972,33,Doble
122972,34,Matrimonial
122972,35,Cuadruple
122972,36,Doble
122974,0,Doble
122974,1,Cuadruple
122974,2,Cuadruple
122974,3,Matrimonial
122974,4,
122974,5,Sencilla
122974,6,Suite
122974,7,Matrimonial
122974,8,Matrimonial
122974,9,Suite
122974,10,Doble
122974,11,Doble
122974,12,Sencilla
122974,13,Cuadruple
122974,14,Suite
122974,15,Triple
122974,16,Sencilla
122974,17,Sencilla
122974,18,Doble
122974,19,Suite
122974,,Doble
122974,,Matrimonial
122974,,Suite
122974,23,Sencilla
,24,Sencilla
122989,,Suite
122989,1,Doble
122989,2,Sencilla
122989,3,Doble
122989,4,Matrimonial
122989,5,Sencilla
122989,6,Sencilla
122989,7,Doble
122989,,Sencilla
122989,9,Suite
122989,10,Sencilla
122989,11,
122989,12,Triple
122989,13,Suite
122989,14,Matrimonial
122989,15,Triple
122989,16,Suite
122989,17,Cuadruple
122989,18,Cuadruple
122989,19,Suite
122989,20,Suite
122989,21,Matrimonial
122989,22,Triple
122989,23,Doble
122989,24,Triple
122989,25,Cuadruple
123003,3,
,9,
123003,,Suite
123003,,Matrimonial
,22,Matrimonial
123035,9,
123035,15,
,31,Triple
123043,,Triple
123043,,
123043,36,
,0,Cuadruple
123053,1,Cuadruple
123053,2,Matrimonial
123053,3,Sencilla
123053,4,Matrimonial
123053,5,Cuadruple
123053,6,Sencilla
123053,7,Triple
123053,8,Triple
123053,9,Suite
123053,10,Suite
123053,11,Suite
123053,12,Cuadruple
123053,13,Sencilla
123053,14,Doble
123053,15,
123053,16,Cuadruple
,5,Suite
123060,11,
123060,,Doble
123060,,Doble
123067,0,Triple
123067,1,Doble
123067,2,Doble
123067,3,Matrimonial
123067,4,Matrimonial
123067,5,Cuadruple
123067,6,Matrimonial
123067,7,Doble
123067,8,Cuadruple
123067,9,
123067,10,Matrimonial
123067,11,Triple
123067,12,Suite
123067,13,Doble
123067,14,Doble
123067,15,Triple
123074,0,Cuadruple
123074,1,Suite
123074,2,Suite
,3,Triple
123074,4,Doble
123074,5,Doble
123074,6,Doble
123074,7,
123074,8,Sencilla
123074,9,Sencilla
123074,10,Suite
123074,11,
123074,12,Doble
123074,13,
123074,14,Sencilla
123074,15,Matrimonial
123074,16,Suite
123074,17,Sencilla
123074,18,Suite
123074,19,Matrimonial
123074,20,Matrimonial
123074,21,Sencilla
123074,22,Cuadruple
123074,23,
123074,24,Sencilla
123074,25,Suite
123074,26,Triple
123090,,Doble
123090,20,
123090,,Cuadruple
,0,Triple
123102,1,Cuadruple
123102,2,Doble
123102,,Suite
123102,4,Cuadruple
123102,5,Matrimonial
123102,6,Suite
123102,7,Triple
123102,8,Suite
123102,9,Doble
123102,10,Triple
123102,11,Cuadruple
123102,12,Doble
123102,13,Triple
123102,14,Doble
123102,15,
123102,16,Doble
123102,17,Cuadruple
123102,18,Sencilla
123102,19,Doble
123102,20,Triple
123102,21,Triple
123102,22,Triple
123102,,Cuadruple
123102,24,Suite
123102,25,Triple
123102,26,Cuadruple
123102,27,Suite
123102,28,Triple
123102,,Matrimonial
123102,30,Suite
123108,,Doble
123108,1,Sencilla
123108,2,Triple
123108,3,Cuadruple
,4,Doble
,5,Doble
123108,6,Suite
123108,7,Matrimonial
123108,8,Triple
123108,9,Doble
123108,10,Doble
123108,,Doble
123108,12,Triple
,13,Sencilla
123108,14,Cuadruple
,0,Sencilla
,6,Cuadruple
,13,Matrimonial
,21,Cuadruple
123112,,Matrimonial
123112,,Triple
123122,0,Sencilla
123122,1,Suite
123122,2,Matrimonial
123122,3,
123122,4,Cuadruple
123122,5,Matrimonial
123122,6,Matrimonial
123122,7,Cuadruple
123122,8,Matrimonial
123122,9,Triple
123122,10,
,11,Sencilla
123122,,Doble
123122,13,Cuadruple
123122,14,Triple
123122,15,Matrimonial
123122,16,Doble
123122,17,Matrimonial
123122,18,Sencilla
123122,19,Doble
123122,20,Cuadruple
,2,Triple
123129,4,
123129,14,
123129,17,
123129,,Doble
,,
123135,0,Sencilla
123135,1,Cuadruple
123135,2,Cuadruple
123135,3,
123135,4,Sencilla
123135,5,Cuadruple
123135,6,Cuadruple
123135,7,Sencilla
123135,8,Doble
123135,9,Triple
123135,,Triple
123135,11,Triple
123135,12,Sencilla
123135,13,Sencilla
123135,14,Suite
123135,15,Matrimonial
123135,16,Doble
123135,17,Doble
123135,18,Doble
123135,19,Sencilla
123135,,Matrimonial
123135,21,Triple
123135,22,Matrimonial
123135,23,Triple
123135,24,Triple
123135,25,Doble
123135,26,Cuadruple
123135,27,Cuadruple
,28,Sencilla
123135,29,Sencilla
123135,30,Matrimonial
123135,31,Triple
123135,32,Matrimonial
123135,33,Triple
123142,0,Cuadruple
123142,1,Doble
123142,2,Matrimonial
,3,Matrimonial
123142,4,Triple
123142,5,Doble
123142,6,Suite
123142,7,Suite
123142,8,Suite
123142,9,Doble
123142,10,Sencilla
123142,11,Doble
,12,
,13,Matrimonial
123142,,Doble
123142,,Cuadruple
123142,16,Matrimonial
123142,17,Doble
123142,18,Sencilla
123150,0,Cuadruple
123150,1,Suite
123150,2,Triple
123150,3,Doble
,4,Triple
123150,5,Suite
123150,6,Triple
123150,7,Matrimonial
123150,8,Triple
123150,9,Sencilla
123150,10,Sencilla
123150,11,Matrimonial
123150,12,Cuadruple
123150,13,Doble
123150,14,Doble
123150,15,Matrimonial
123150,16,Suite
123150,17,Suite
,0,Matrimonial
123156,1,
123156,2,Suite
123156,3,Matrimonial
123156,4,Doble
123156,5,Suite
123156,6,Sencilla
123156,7,Doble
123156,8,Doble
123156,9,Sencilla
123156,10,Doble
123156,11,Doble
123156,12,Sencilla
123156,13,Sencilla
123156,14,Sencilla
123156,15,Cuadruple
123156,16,Suite
123156,17,Doble
123156,18,Triple
123156,19,Doble
123156,20,Suite
123156,21,Cuadruple
123156,22,Doble
123156,23,Doble
123156,24,Sencilla
123175,0,Matrimonial
123175,1,Doble
123175,2,Sencilla
123175,3,Sencilla
123175,4,Sencilla
123175,,Cuadruple
123175,6,Triple
123175,7,Suite
123175,8,
123175,9,Sencilla
123175,10,Sencilla
123175,,Suite
123175,12,Cuadruple
123175,13,Suite
123175,14,Doble
123200,,Suite
123200,,Cuadruple
123200,,Cuadruple
123216,0,Triple
123216,1,Cuadruple
123216,2,Cuadruple
123216,3,Sencilla
123216,4,Sencilla
123216,5,Suite
123216,6,Cuadruple
123216,7,Suite
123216,8,Doble
123216,9,Doble
123216,10,Doble
123216,11,Cuadruple
,12,Matrimonial
123216,13,
123216,14,Triple
123216,15,Sencilla
123216,16,Triple
123216,17,Matrimonial
123216,18,
123216,19,Sencilla
123231,0,Suite
,1,Cuadruple
123231,,Matrimonial
,3,Matrimonial
123231,4,Cuadruple
123231,5,Triple
123231,6,Triple
123231,7,Triple
123231,8,Matrimonial
123231,9,Cuadruple
123231,10,Cuadruple
123231,11,Suite
123231,12,Suite
123236,0,Suite
123236,1,Sencilla
123236,2,
123236,3,Cuadruple
123236,4,Sencilla
123236,5,Matrimonial
123236,6,Suite
123236,7,Triple
123236,8,Doble
123236,9,Doble
123236,10,Triple
,11,Sencilla
,12,Matrimonial
123246,8,
123246,12,
,0,
123252,1,Matrimonial
123252,2,Matrimonial
123252,3,Cuadruple
123252,4,Suite
123252,5,Triple
123252,6,Doble
123252,7,Cuadruple
123252,8,Matrimonial
,9,Doble
123252,10,Sencilla
123252,11,Cuadruple
123252,12,Sencilla
123252,13,Cuadruple
123252,14,
123252,15,Suite
,0,Suite
123265,1,Triple
123265,,Cuadruple
,3,
123265,4,Triple
123265,5,Doble
123265,6,
123265,7,Sencilla
123265,8,
123265,9,Suite
,10,Sencilla
123265,11,Cuadruple
123265,12,Doble
123265,13,Suite
123265,14,Sencilla
123265,,Cuadruple
123265,16,Cuadruple
123265,17,Triple
123265,18,Cuadruple
123265,19,Cuadruple
123265,20,Doble
123265,21,Sencilla
123275,0,Suite
123275,1,Sencilla
123275,2,Sencilla
123275,3,Sencilla
123275,4,Suite
123275,5,Cuadruple
123275,6,Matrimonial
123275,7,Cuadruple
123275,8,Suite
123275,9,Suite
123275,10,Cuadruple
123275,11,Cuadruple
123275,12,Sencilla
123275,13,Suite
,14,Triple
123275,,Matrimonial
123275,16,Matrimonial
123275,17,
123281,0,Doble
123281,1,Matrimonial
123281,2,Suite
123281,3,Matrimonial
123281,4,Sencilla
123281,5,Cuadruple
123281,6,Cuadruple
123281,7,Matrimonial
123281,,Cuadruple
123281,9,Doble
123281,10,Triple
123281,11,Matrimonial
,12,Matrimonial
123281,13,Triple
123281,,Suite
123281,15,Suite
123281,16,Matrimonial
123281,17,Matrimonial
123281,18,Suite
123281,19,Triple
123281,20,Suite
123281,21,Triple
123281,22,Sencilla
123281,23,Suite
123281,24,Triple
,25,Matrimonial
123281,26,
123281,,Doble
123281,28,Cuadruple
123281,29,Doble
123281,30,Cuadruple
123281,31,Sencilla
123281,32,Triple
123281,,Doble
123281,34,Sencilla
123281,35,Matrimonial
123281,36,Matrimonial
123289,0,Sencilla
123289,1,Sencilla
123289,2,Cuadruple
123289,,Cuadruple
123289,4,Doble
123289,,Cuadruple
123289,6,Sencilla
123289,7,
123289,8,Matrimonial
123289,9,Doble
123289,10,Triple
123289,11,Suite
123289,12,Cuadruple
123289,13,Matrimonial
123289,14,Triple
123289,15,Matrimonial
123289,16,Sencilla
123289,17,Doble
123289,18,Doble
123289,19,Cuadruple
123289,20,Doble
123289,21,
123289,22,Sencilla
123289,23,Matrimonial
123289,24,
123289,25,Suite
123289,26,Triple
123289,27,Sencilla
123289,28,Suite
123289,29,Suite
123289,30,Sencilla
123289,31,Suite
123289,,Triple
123289,33,
123289,34,Matrimonial
123289,35,Cuadruple
123289,,Matrimonial
123289,37,Suite
123289,38,Triple
123289,39,Doble
123299,0,Triple
123299,1,
123299,2,Sencilla
123299,3,Triple
123299,4,Suite
123299,5,Cuadruple
123299,6,Sencilla
123299,7,Cuadruple
123299,,Suite
123299,9,Cuadruple
123299,10,Cuadruple
123299,,Triple
123299,12,Cuadruple
123299,,Doble
123299,14,Sencilla
123299,15,Cuadruple
123299,16,Suite
123299,,Doble
123299,18,Triple
123299,19,Triple
123299,20,Matrimonial
,0,Matrimonial
,7,Doble
,15,Matrimonial
123319,,Matrimonial
,,
123319,,Cuadruple
123327,0,
123327,4,
,,Cuadruple
123327,8,
123327,,Matrimonial
,14,Triple
123349,0,Doble
123349,1,
123349,2,Triple
123349,3,Doble
123349,4,Suite
123349,5,Doble
123349,6,Triple
123349,7,Triple
123349,8,Triple
123349,9,Triple
123349,,Matrimonial
123349,11,Doble
123349,12,Cuadruple
123349,13,Doble
123357,0,Sencilla
123357,1,Doble
123357,2,Cuadruple
123357,3,Doble
123357,4,Suite
123357,5,Matrimonial
123357,6,Doble
123357,7,Matrimonial
123357,8,Suite
123357,9,Doble
,10,Sencilla
123357,11,Suite
123357,12,Doble
123357,13,Suite
,14,
123357,15,Matrimonial
123357,16,Doble
123357,17,Triple
,18,Doble
123357,19,Suite
123357,20,Triple
123357,21,Sencilla
123357,22,Triple
123357,23,Triple
,24,Suite
123357,25,Matrimonial
123389,0,Triple
123389,1,Suite
123389,2,
123389,,Triple
123389,4,Doble
123389,5,Cuadruple
123389,6,
123389,7,Cuadruple
123389,8,Sencilla
123389,9,Suite
123389,10,
123389,11,Suite
123389,12,Doble
123389,13,Matrimonial
123389,14,Sencilla
123389,15,Triple
123389,16,Suite
,17,Suite
123389,18,Triple
123389,19,Matrimonial
123389,20,Sencilla
123389,21,Matrimonial
123389,22,Sencilla
123389,23,Matrimonial
123389,24,Sencilla
123389,25,Cuadruple
123389,26,Doble
123389,27,Doble
123391,0,Sencilla
123391,1,Suite
123391,2,
123391,3,Suite
,4,Suite
123391,5,Cuadruple
123391,6,Triple
123391,7,Cuadruple
123391,8,Matrimonial
123391,9,Doble
123391,10,Matrimonial
123391,11,Cuadruple
123391,12,Sencilla
,13,Cuadruple
123391,14,Doble
123391,15,Doble
123391,16,Suite
123391,17,Doble
123391,18,Matrimonial
123391,19,Suite
123391,,Sencilla
123391,21,Triple
123391,22,Sencilla
123391,23,Doble
123391,24,Sencilla
123391,25,Cuadruple
123391,26,Sencilla
123391,27,Sencilla
123391,28,Triple
123391,29,Suite
123391,30,
123391,31,Matrimonial
123391,32,Suite
123391,33,Cuadruple
123391,34,Sencilla
123391,,Sencilla
,36,Cuadruple
123391,37,Cuadruple
123396,0,Matrimonial
123396,1,Matrimonial
123396,2,Doble
123396,3,Suite
123396,4,Suite
123396,5,Cuadruple
123396,6,Triple
123396,7,Matrimonial
123396,8,Matrimonial
123396,,Matrimonial
123396,10,Suite
123396,11,Triple
123396,12,Triple
123396,13,Suite
123396,14,Matrimonial
123396,15,Sencilla
123396,16,Doble
123396,17,Matrimonial
,,
123396,18,Triple
123396,19,Doble
123396,20,
123396,21,Doble
123396,22,Doble
123396,23,Triple
123396,24,Suite
123396,25,Sencilla
,26,Matrimonial
123396,27,Cuadruple
123396,28,
,29,Doble
123396,30,Sencilla
123396,31,
123396,32,Matrimonial
123396,33,Triple
123396,,Suite
123396,35,Doble
123396,36,Matrimonial
123400,0,Cuadruple
123400,1,Triple
123400,2,Doble
123400,3,Doble
123400,4,
123400,5,Matrimonial
123400,6,Cuadruple
123400,,
123400,8,Cuadruple
123400,9,Sencilla
123400,10,Matrimonial
123400,11,Matrimonial
123400,12,Triple
123400,13,Triple
123400,14,Matrimonial
,15,
123400,16,Matrimonial
123400,17,Triple
123400,18,Triple
123400,19,Sencilla
,,
123400,20,Cuadruple
123400,21,Cuadruple
,22,Sencilla
123400,,Cuadruple
123400,24,Suite
123400,25,Sencilla
123400,26,Cuadruple
123400,27,Suite
123400,28,Cuadruple
123400,29,Suite
123400,,Suite
123400,,Cuadruple
123400,32,Cuadruple
123400,33,Cuadruple
123400,34,Triple
123400,35,Sencilla
123400,36,Matrimonial
123427,0,Suite
123427,1,Suite
123427,2,Matrimonial
123427,3,Sencilla
123427,4,Sencilla
123427,5,Cuadruple
123427,6,Doble
123427,7,Sencilla
123427,8,Matrimonial
,9,Triple
123427,10,Triple
123427,11,Suite
123427,12,
123427,13,Matrimonial
123427,14,Cuadruple
123427,15,Cuadruple
123427,16,Doble
123427,17,Triple
123427,18,Doble
123427,19,Sencilla
123427,20,Triple
123427,21,Cuadruple
123427,22,Cuadruple
123427,23,Matrimonial
123427,24,Doble
123427,25,Matrimonial
123427,26,Suite
123427,27,Sencilla
123427,,Sencilla
123427,29,Doble
123427,30,Suite
123427,31,Matrimonial
123427,32,Triple
123427,33,Doble
123427,34,Sencilla
123427,35,Cuadruple
123445,0,Doble
123445,1,Suite
,2,Doble
123445,3,Sencilla
123445,4,Suite
123445,5,Cuadruple
123445,6,Triple
123445,7,Sencilla
123445,8,Triple
123445,9,Suite
123445,,Sencilla
123445,11,Sencilla
123455,0,Suite
123455,1,
123455,2,Cuadruple
123455,3,Cuadruple
123455,4,
123455,5,Doble
,6,Sencilla
123455,7,Cuadruple
123455,8,Suite
123455,9,Cuadruple
123455,10,Suite
123455,11,Cuadruple
123455,12,Sencilla
,13,Sencilla
123455,14,Matrimonial
123455,15,Suite
123455,16,Triple
,17,Cuadruple
123455,18,
123455,19,Doble
,20,Cuadruple
123455,,Doble
123455,22,Doble
123468,,Suite
123468,1,Sencilla
123468,2,Doble
123468,3,Suite
123468,4,Cuadruple
123468,5,Triple
123468,6,Matrimonial
123468,7,Cuadruple
123468,8,Cuadruple
123468,9,Suite
123468,10,Triple
123468,,Cuadruple
123468,12,Matrimonial
123468,13,Triple
123468,,Suite
123468,,Sencilla
123468,16,Suite
123471,0,Suite
123471,1,Sencilla
123471,2,Cuadruple
123471,3,Doble
123471,,Doble
123471,5,Doble
